"ReporterISO3","ReporterName","Year","Exports (% of GDP)","Exports G&S (Current USD)","Imports (% of GDP)","Imports G&S (Current USD)","Trade Balance (% of GDP)","Trade Balance G&S (Current USD)"
"SVK","Slovak Republic",1999,46.3477,14119212032,51.1362,15577954304,-4.7885,-1458742272
"SVK","Slovak Republic",2000,53.2055,15558640640,55.5829,16253876224,-2.3775,-695235584
"SVK","Slovak Republic",2001,57.1182,17580281856,64.5611,19871121408,-7.4429,-2290839552
"SVK","Slovak Republic",2002,56.9705,20109328384,63.4034,22379999232,-6.4329,-2270670848
"SVK","Slovak Republic",2003,62.3344,29247254528,62.8133,29471991808,-0.479,-224737280
"SVK","Slovak Republic",2004,69.0463,39658442752,70.604,40553164800,-1.5577,-894722048
"SVK","Slovak Republic",2005,72.3019,45411897344,75.426,47374110720,-3.1241,-1962213376
"SVK","Slovak Republic",2006,81.2399,57491283968,83.3864,59010359296,-2.1466,-1519075328
"SVK","Slovak Republic",2007,83.3809,72177795072,82.9487,71803691008,0.4322,374104064
"SVK","Slovak Republic",2008,80.148,80853221376,81.9229,82643705856,-1.7749,-1790484480
"SVK","Slovak Republic",2009,68.0361,60823814144,68.2046,60974411776,-0.1685,-150597632
"SVK","Slovak Republic",2010,76.5615,69795610624,76.8926,70097453056,-0.3311,-301842432
"SVK","Slovak Republic",2011,84.3383,84273078272,83.6559,83591217152,0.6824,681861120
"SVK","Slovak Republic",2012,90.8314,85948063744,85.3351,80747225088,5.4963,5200838656
"SVK","Slovak Republic",2013,93.442,92447055872,87.9087,86972645376,5.5333,5474410496
"SVK","Slovak Republic",2014,91.4001,92713541632,86.6334,87878377472,4.7667,4835164160
"SVK","Slovak Republic",2015,91.6005,81433632768,88.5876,78755119104,3.0129,2678513664
"SVK","Slovak Republic",2016,93.466,84075233280,90.5674,81467817984,2.8987,2607415296
"SVK","Slovak Republic",2017,95.0743,90938564608,92.9848,88939913216,2.0895,1998651392
"SVK","Slovak Republic",2018,95.8359,101718179840,93.9682,99735871488,1.8677,1982308352
"SVK","Slovak Republic",2019,91.9101,97158217728,91.5862,96815792128,0.3239,342425600
"SVK","Slovak Republic",2020,85.0581,90781540352,83.4352,89049522176,1.6228,1732018176
"SVK","Slovak Republic",2021,92.3539,109583949824,92.3646,109596729344,-0.0108,-12779520
"SVK","Slovak Republic",2022,99.0644,114388508672,104.8283,121044033536,-5.7639,-6655524864
"SVN","Slovenia",1995,45.4377,9701955584,47.6791,10180543488,-2.2414,-478587904
"SVN","Slovenia",1996,46.1309,9921479680,47.3784,10189789184,-1.2475,-268309504
"SVN","Slovenia",1997,47.5618,9875306496,48.6995,10111527936,-1.1377,-236221440
"SVN","Slovenia",1998,47.4961,10518606848,49.188,10893287424,-1.6919,-374680576
"SVN","Slovenia",1999,44.1061,10017114112,48.4357,11000424448,-4.3296,-983310336
"SVN","Slovenia",2000,50.1352,10172240896,53.8126,10918375424,-3.6774,-746134528
"SVN","Slovenia",2001,51.7466,10802787328,52.7874,11020069888,-1.0408,-217282560
"SVN","Slovenia",2002,52.3212,12290189312,51.3301,12057382912,0.9911,232806400
"SVN","Slovenia",2003,51.0036,15114769408,51.321,15208840192,-0.3174,-94070784
"SVN","Slovenia",2004,55.0548,18946985984,56.5018,19444957184,-1.447,-497971200
"SVN","Slovenia",2005,59.8113,21655504896,60.4513,21887254528,-0.6401,-231749632
"SVN","Slovenia",2006,64.8702,25611438080,64.9182,25630375936,-0.048,-18937856
"SVN","Slovenia",2007,67.8991,32637319168,69.2281,33276137472,-1.329,-638818304
"SVN","Slovenia",2008,66.3133,36989153280,68.4183,38163320832,-2.105,-1174167552
"SVN","Slovenia",2009,57.2643,28957253632,55.8576,28245913600,1.4067,711340032
"SVN","Slovenia",2010,64.2748,30985760768,63.2167,30475638784,1.0582,510121984
"SVN","Slovenia",2011,70.2471,36236197888,69.0308,35608735744,1.2164,627462144
"SVN","Slovenia",2012,72.8916,33951293440,69.4928,32368232448,3.3987,1583060992
"SVN","Slovenia",2013,74.2165,35932393472,69.5399,33668190208,4.6766,2264203264
"SVN","Slovenia",2014,76.1517,38073729024,69.398,34697052160,6.7537,3376676864
"SVN","Slovenia",2015,77.1487,33256871936,69.1472,29807624192,8.0015,3449247744
"SVN","Slovenia",2016,77.5982,34738155520,69.0596,30915723264,8.5386,3822432256
"SVN","Slovenia",2017,83.1255,40389935104,74.1489,36028301312,8.9766,4361633792
"SVN","Slovenia",2018,84.7927,45938876416,76.3497,41364664320,8.443,4574212096
"SVN","Slovenia",2019,83.6994,45475233792,75.0998,40802918400,8.5996,4672315392
"SVN","Slovenia",2020,77.7406,41751986176,68.4947,36786335744,9.2459,4965650432
"SVN","Slovenia",2021,83.6299,51640295424,77.2903,47725670400,6.3396,3914625024
"SVN","Slovenia",2022,90.3803,56142221312,88.7519,55130714112,1.6284,1011507200
"SWE","Sweden",1988,29.8094,61701947392,28.5374,59069104128,1.272,2632843264
"SWE","Sweden",1989,29.5823,64474390528,29.4557,64198488064,0.1266,275902464
"SWE","Sweden",1990,27.9222,73113280512,27.901,73057943552,0.0211,55336960
"SWE","Sweden",1991,26.0947,71559700480,24.9949,68543733760,1.0998,3015966720
"SWE","Sweden",1992,25.9576,73802498048,24.8145,70552444928,1.1431,3250053120
"SWE","Sweden",1993,30.4102,64759394304,27.7247,59040448512,2.6855,5718945792
"SWE","Sweden",1994,33.5983,76951699456,30.2433,69267636224,3.355,7684063232
"SWE","Sweden",1995,37.124,99235160064,31.4764,84138713088,5.6476,15096446976
"SWE","Sweden",1996,36.0289,105112682496,30.5096,89010577408,5.5192,16102105088
"SWE","Sweden",1997,39.132,104930992128,32.8767,88157741056,6.2553,16773251072
"SWE","Sweden",1998,40.021,108380913664,34.3194,92940410880,5.7016,15440502784
"SWE","Sweden",1999,40.1114,109933903872,34.7869,95340978176,5.3245,14592925696
"SWE","Sweden",2000,43.2585,113698021376,38.2191,100452794368,5.0394,13245227008
"SWE","Sweden",2001,42.9207,104037744640,37.6675,91304247296,5.2532,12733497344
"SWE","Sweden",2002,41.2471,110067212288,35.9716,95989538816,5.2755,14077673472
"SWE","Sweden",2003,40.3257,134823772160,34.9199,116750123008,5.4058,18073649152
"SWE","Sweden",2004,42.6906,164409671680,35.9005,138259578880,6.7901,26150092800
"SWE","Sweden",2005,45.0155,176559128576,38.736,151929831424,6.2795,24629297152
"SWE","Sweden",2006,47.4874,200914878464,40.708,172231639040,6.7795,28683239424
"SWE","Sweden",2007,47.6103,233887678464,41.5518,204125306880,6.0584,29762371584
"SWE","Sweden",2008,49.0869,254126047232,43.4772,225084309504,5.6097,29041737728
"SWE","Sweden",2009,43.454,189692231680,38.0549,166123208704,5.3991,23569022976
"SWE","Sweden",2010,44.6789,221523361792,39.5695,196190666752,5.1093,25332695040
"SWE","Sweden",2011,45.2712,259899244544,40.5198,232621998080,4.7514,27277246464
"SWE","Sweden",2012,45.0275,248769757184,40.2547,222400806912,4.7728,26368950272
"SWE","Sweden",2013,42.5268,249565102080,38.2889,224695025664,4.238,24870076416
"SWE","Sweden",2014,43.2662,251793489920,39.6674,230849822720,3.5988,20943667200
"SWE","Sweden",2015,43.7668,221067591680,39.957,201824550912,3.8097,19243040768
"SWE","Sweden",2016,42.6915,220140601344,39.6292,204349652992,3.0623,15790948352
"SWE","Sweden",2017,43.7347,236613042176,41.2,222899879936,2.5347,13713162240
"SWE","Sweden",2018,45.6831,253749018624,43.4481,241335009280,2.2349,12414009344
"SWE","Sweden",2019,47.8092,255243583488,43.6246,232902901760,4.1846,22340681728
"SWE","Sweden",2020,43.8473,239868493824,39.3637,215340761088,4.4836,24527732736
"SWE","Sweden",2021,46.2772,294718996480,41.8348,266427351040,4.4424,28291645440
"SWE","Sweden",2022,52.5864,308124057600,50.159,293900943360,2.4274,14223114240
"TUR","Turkey",1988,18.654,16947706880,17.5529,15947317248,1.1011,1000389632
"TUR","Turkey",1989,16.2029,17360353280,17.7808,19050901504,-1.5778,-1690548224
"TUR","Turkey",1990,13.3651,20138029056,17.5779,26485700608,-4.2128,-6347671552
"TUR","Turkey",1991,13.8411,20905836544,16.6349,25125558272,-2.7938,-4219721728
"TUR","Turkey",1992,14.3922,22897324032,17.3451,27595229184,-2.9529,-4697905152
"TUR","Turkey",1993,13.6738,24670529536,19.3433,34899513344,-5.6695,-10228983808
"TUR","Turkey",1994,21.3621,27910025216,20.3837,26631714816,0.9784,1278310400
"TUR","Turkey",1995,19.8916,33680340992,24.351,41231003648,-4.4594,-7550662656
"TUR","Turkey",1996,21.5427,39092310016,27.8267,50495545344,-6.284,-11403235328
"TUR","Turkey",1997,24.5817,46675374080,30.3886,57701400576,-5.8069,-11026026496
"TUR","Turkey",1998,20.6662,57026752512,19.7292,54441041920,0.937,2585710592
"TUR","Turkey",1999,18.8109,48230424576,18.854,48340922368,-0.0431,-110497792
"TUR","Turkey",2000,19.8812,54533103616,22.4732,61642932224,-2.592,-7109828608
"TUR","Turkey",2001,27.1819,54840414208,22.6895,45776838656,4.4924,9063575552
"TUR","Turkey",2002,25.1051,60314800128,22.8773,54962425856,2.2278,5352374272
"TUR","Turkey",2003,23.0062,72376410112,23.2189,73045680128,-0.2127,-669270016
"TUR","Turkey",2004,23.6248,96593428480,25.2011,103038509056,-1.5763,-6445080576
"TUR","Turkey",2005,21.8763,110762754048,24.2661,122862772224,-2.3898,-12100018176
"TUR","Turkey",2006,22.3948,124756246528,26.368,146889998336,-3.9732,-22133751808
"TUR","Turkey",2007,21.8895,149137981440,25.9613,176879779840,-4.0718,-27741798400
"TUR","Turkey",2008,23.5663,181566324736,26.982,207882354688,-3.4157,-26316029952
"TUR","Turkey",2009,23.3702,151740235776,23.4169,152043241472,-0.0467,-303005696
"TUR","Turkey",2010,21.1941,164671520768,25.5003,198129287168,-4.3062,-33457766400
"TUR","Turkey",2011,22.9937,192867827712,30.3105,254239866880,-7.3168,-61372039168
"TUR","Turkey",2012,24.3609,214511124480,28.4699,250693632000,-4.1091,-36182507520
"TUR","Turkey",2013,23.793,227889201152,28.7343,275216728064,-4.9413,-47327526912
"TUR","Turkey",2014,25.2055,236663504896,28.5608,268166807552,-3.3552,-31503302656
"TUR","Turkey",2015,24.5313,212027260928,26.5573,229538152448,-2.026,-17510891520
"TUR","Turkey",2016,23.0835,200753348608,25.2447,219548647424,-2.1612,-18795298816
"TUR","Turkey",2017,26.0394,223675662336,29.7227,255315001344,-3.6833,-31639339008
"TUR","Turkey",2018,31.1529,242517901312,31.4015,244453294080,-0.2486,-1935392768
"TUR","Turkey",2019,32.5272,247185522688,30.1615,229207949312,2.3657,17977573376
"TUR","Turkey",2020,28.7331,206961491968,32.2228,232097251328,-3.4897,-25135759360
"TUR","Turkey",2021,35.303,289143848960,35.5319,291018571776,-0.2289,-1874722816
"TUR","Turkey",2022,37.894,343315152896,42.6039,385986527232,-4.7099,-42671374336
"USA","United States",1988,8.4905,444601008128,10.5796,553992978432,-2.0891,-109391970304
"USA","United States",1989,8.9388,504289001472,10.4763,591030976512,-1.5375,-86741975040
"USA","United States",1990,9.2547,551873019904,10.5603,629726969856,-1.3056,-77853949952
"USA","United States",1991,9.6609,594931023872,10.1255,623543975936,-0.4646,-28612952064
"USA","United States",1992,9.7089,633052987392,10.2417,667790999552,-0.5328,-34738012160
"USA","United States",1993,9.5472,654799011840,10.4974,719972990976,-0.9503,-65173979136
"USA","United States",1994,9.8931,720937025536,11.1623,813423984640,-1.2692,-92486959104
"USA","United States",1995,10.6392,812809977856,11.8142,902572015616,-1.1749,-89762037760
"USA","United States",1996,10.7466,867589029888,11.9404,963966009344,-1.1938,-96376979456
"USA","United States",1997,11.1198,953803014144,12.3086,1055774015488,-1.1888,-101971001344
"USA","United States",1998,10.5153,952979030016,12.3106,1115689975808,-1.7954,-162710945792
"USA","United States",1999,10.3093,992909983744,13.0042,1252459937792,-2.6949,-259549954048
"USA","United States",2000,10.6928,1096111030272,14.4102,1477184061440,-3.7174,-381073031168
"USA","United States",2001,9.7034,1026812018688,13.2637,1403558952960,-3.5603,-376746934272
"USA","United States",2002,9.1314,997978996736,13.155,1437724049408,-4.0236,-439745052672
"USA","United States",2003,9.0357,1035164975104,13.5917,1557120024576,-4.556,-521955049472
"USA","United States",2004,9.6287,1176362942464,14.8193,1810503958528,-5.1906,-634141016064
"USA","United States",2005,9.9821,1301579956224,15.6565,2041482051584,-5.6744,-739902095360
"USA","United States",2006,10.6414,1470170005504,16.3339,2256623108096,-5.6925,-786453102592
"USA","United States",2007,11.4638,1659294973952,16.5482,2395228078080,-5.0844,-735933104128
"USA","United States",2008,12.4258,1835279974400,17.4419,2576150953984,-5.0161,-740870979584
"USA","United States",2009,10.9322,1582773960704,13.8273,2001927012352,-2.8951,-419153051648
"USA","United States",2010,12.3414,1857246986240,15.8785,2389555019776,-3.5372,-532308033536
"USA","United States",2011,13.5635,2115863969792,17.279,2695479951360,-3.7156,-579615981568
"USA","United States",2012,13.644,2217699966976,17.0378,2769317003264,-3.3937,-551617036288
"USA","United States",2013,13.5781,2286980956160,16.4243,2766374961152,-2.8462,-479394004992
"USA","United States",2014,13.546,2377408053248,16.452,2887445118976,-2.9061,-510037065728
"USA","United States",2015,12.461,2268651061248,15.3512,2794850091008,-2.8902,-526199029760
"USA","United States",2016,11.9395,2232110022656,14.6475,2738359107584,-2.7079,-506249084928
"USA","United States",2017,12.2617,2388260028416,15.0174,2924994101248,-2.7557,-536734072832
"USA","United States",2018,12.361,2538088955904,15.2494,3131165900800,-2.8884,-593076944896
"USA","United States",2019,11.8725,2538449928192,14.5795,3117235044352,-2.707,-578785116160
"USA","United States",2020,10.2021,2148615979008,13.1816,2776114921472,-2.9795,-627498942464
"USA","United States",2021,10.8927,2539647926272,14.5887,3401361129472,-3.6959,-861713203200
